,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
4385,2.0,765.0722907523689,177161.787284996,Social,255.024096917456,No,694.686460716447,No,Female,By_16:00,0.6055037819314749,0.167891042307019,2.38534501055256,0.467001295182854,9.30228160694242,0.398114502895623,9446.0,80.6755775120109,639.268127328132,8225.40086182074,73941.5582604922,No,482589.278702744,25.283752239889804,240.39398298397302,72.4091725656763,65302.3141054817,70.0,Below_30,3.0,883.732531146572,8.0,Foot_or_bicycle,Public_Sector,477.845140959216,0.0,Yes
206,9.0,570.1508400659941,131639.516139084,Financial,190.050280021998,No,692.656259826855,No,Female,After_16:00,0.667489233193919,0.15563256572932002,7.16428082203493,6.54726319247857,0.40807485813275,8.85226097889245,3166.0,25.6472549634054,666.369663609152,8259.30192548686,76481.4105886718,No,479772.694277328,25.8141368945226,254.588842299427,35.6823193142191,36319.1592164619,60.0,45_and_up,2.0,916.7522598153371,5.0,Foot_or_bicycle,Services_or_Retail,495.50787316883,1.0,No
3791,8.0,411.097840467385,58289.5494621349,Social,137.032613489128,No,425.369902667436,Yes,Male,By_16:00,0.7590281288139521,0.307179800700396,4.71868061926216,3.50648769875988,7.153601536992941,1.8210729747079297,7794.0,56.527489353902595,486.274758148502,5226.248542971371,57167.5200576702,No,180939.554095304,22.051638445895602,78.5372161745582,89.29953698534521,18924.9697731499,70.0,45_and_up,2.0,720.059295653517,13.0,Car,Hightech,479.750046106244,2.0,Yes
4795,4.0,1080.03662885962,204264.334758771,Social,360.01220961987394,Yes,567.381686789035,No,Female,By_16:00,0.596693799830973,0.24304776964709196,6.47463208995759,9.94995060842484,3.86241654166952,0.0548803783021867,3287.0,49.9700418207794,581.226454386182,6836.26977666271,67073.4857328445,Yes,321921.978503571,24.108638584254,108.40877919196,8.967490564100439,129978.803285004,70.0,Below_30,0.0,817.4480799424749,9.0,Foot_or_bicycle,Student_or_Unemployed,475.212204632016,0.0,Yes
2702,2.0,984.146790411698,179897.11241617802,Social,328.048930137233,No,548.384999581989,No,Female,By_16:00,0.950269836001098,0.212630525464192,7.036252464167769,8.90974056674168,9.090327958110722,0.29451392823830197,9249.0,69.9064516229555,403.053565788624,6289.95712739714,52323.339852903606,No,300726.107766538,20.0761940065497,113.069307118896,68.9830048708245,,70.0,Below_30,1.0,651.423874318393,7.0,Foot_or_bicycle,Industry_or_other,,0.0,Yes
4284,5.0,374.404861511025,55775.759569524904,Education,124.801620503675,No,446.915347288159,Yes,Male,By_16:00,0.0436054938472807,0.945192007347941,1.57265386776999,9.93080808548257,5.375623556319621,8.49122255807742,5157.0,81.04045100044459,355.122399462685,5179.39827180696,47323.4018652886,No,199733.32764169603,18.8446915459682,154.50393330115,61.804770631715705,15710.246100847,100.0,Below_30,1.0,610.302759557734,12.0,Motorcycle_or_truck,Student_or_Unemployed,492.00213062500296,3.0,Yes
1433,2.0,1754.7262952742801,101571.40498639099,Social,584.908765091428,Yes,173.653415794708,Yes,Male,By_16:00,0.576308662304655,0.24608260905370102,7.6764144957996905,1.4553330023773,4.55624343128875,7.014855716843161,6983.0,49.833683623001,529.117442412874,2794.7690427728303,53261.2041702417,Yes,30155.508817169703,23.0025529542456,361.629932236966,28.305861726403197,342713.17224587104,70.0,45_and_up,2.0,667.0427942880519,12.0,Public_or_other,Public_Sector,346.94350907399,0.0,No
9444,10.0,442.227943039062,34901.4274962785,Financial,147.409314346354,No,236.765415069185,Yes,Male,After_16:00,0.466050527757034,0.13499936228618,2.84130417974666,5.9212434501387206,2.15091596823186,3.4425326972268504,4708.0,50.742663117125595,510.97457765311,3389.60330599807,59122.6541744744,No,56057.8617728834,22.604746794713503,288.78225134111,64.76483996957539,21886.9152704086,60.0,30-45,3.0,792.6770506566611,8.0,Car,Public_Sector,618.246778523887,0.0,No
2218,2.0,895.131750878445,95032.06178973381,Social,298.377250292815,No,318.49633876736,Yes,Female,By_16:00,0.15176909323781698,0.267750532133505,2.84355393843725,6.00241652457044,6.62227012915537,1.31335687125102,5515.0,22.614350053481804,368.63761517588205,3922.2386180253707,43639.01277191,No,101439.91780821301,19.199937895104803,254.296820540976,21.0334529867396,89337.36074259391,70.0,45_and_up,2.0,553.483613595777,7.0,Car,Services_or_Retail,379.720252121494,0.0,No
4437,6.0,1603.70768876651,267236.249297483,Social,534.569229588837,Yes,499.909524352959,Yes,Male,By_16:00,0.29699492431245694,0.9763044447172429,5.39717973908409,5.730404709465799,5.01973838545382,3.08307716622949,5288.0,16.0813846625388,426.551862159185,5852.19896784796,53387.821304547695,Yes,249909.53253880102,,80.09539180615751,8.3717210451141,286308.830452791,70.0,Below_30,2.0,667.913941809271,12.0,Car,Services_or_Retail,468.052626861418,1.0,Yes
4935,7.0,1173.0174429660601,204766.338480261,Social,391.005814322019,Yes,523.691287904027,No,Female,After_16:00,0.7574330312199891,0.762038548476994,8.85866903699934,5.41825843974948,7.0672828541137305,6.74124666955322,5604.0,41.5291545912623,413.00076327681,6062.9144055938905,53220.147421302696,Yes,274252.565026578,20.322420212091103,90.68554575117071,55.8451876277104,153286.55264794698,70.0,30-45,1.0,669.229260626259,13.0,Motorcycle_or_truck,Hightech,490.318889773455,0.0,Yes
279,3.0,1130.8602154308198,186879.398406159,Financial,376.953405143608,Yes,495.762595207128,Yes,Male,After_16:00,0.38659249339252705,0.0375623058062047,,3.98624394554645,0.0636425358243287,9.760591241065411,8510.0,76.9666090374812,464.435155938118,5886.49626394751,56258.6857225142,Yes,245780.550806506,21.5507576650594,50.6616753220313,41.741424193605795,142480.823054505,60.0,45_and_up,2.0,699.65288092901,8.0,Car,Public_Sector,464.169962127981,0.0,Yes
4451,3.0,,130258.14010730301,Environment,376.657930289366,Yes,,Yes,Female,By_16:00,,0.00297546619549394,9.37844645231962,3.12292478280142,9.43386661121622,9.11927259527147,5650.0,80.1606791792437,565.50665178827,4589.27422502408,56726.3988765267,Yes,119595.686008112,23.7803837603238,306.124168854432,41.0499497316778,142257.854380158,90.0,45_and_up,2.0,665.426055976185,11.0,Public_or_other,Hightech,243.774920304532,0.0,Yes
1246,9.0,884.559780393279,143141.569413577,Military,294.853260131093,No,485.467141689178,Yes,Male,After_16:00,0.9236926878802479,0.49875956494361207,7.76973329484463,1.91488919546828,8.787808073684571,2.43008083896711,9268.0,20.343562890775498,496.714545261164,5848.10050741411,58232.0387014594,Maybe,235678.34565986102,22.2870936925649,56.6915163386833,33.3231756230816,87243.298270065,30.0,Below_30,2.0,718.2405369007091,9.0,Motorcycle_or_truck,Industry_or_other,445.301463993487,0.0,Yes
624,10.0,178.90529881361,15719.5829750814,Healthcare,59.635099604536705,No,263.596155273052,Yes,Male,After_16:00,0.257129869190976,0.687053519533947,5.45659705530852,0.5527858319692309,2.41600523935631,8.08930857572705,3994.0,90.411836723797,274.514538238158,3184.9906292068395,38262.4482044424,No,69482.93307473509,16.568480263384398,326.992700492888,59.0678304433823,3625.98020444755,80.0,45_and_up,3.0,530.382493544862,9.0,Public_or_other,Services_or_Retail,513.9195872064299,0.0,Yes
2568,1.0,411.14372115872396,61719.2772535713,Healthcare,137.047907052908,No,450.348192692533,Yes,Female,After_16:00,0.266306296223775,0.0185935040935874,9.08075738931075,8.797197639942171,6.220628323499111,3.90819057356566,5500.0,71.9350977567956,393.023727824171,5289.52938257367,51304.084228180305,No,202813.494661431,19.824826047765697,121.869437995247,91.99441983364521,18929.1767346354,80.0,Below_30,0.0,664.109798799563,14.0,Motorcycle_or_truck,Industry_or_other,530.7072489771119,0.0,Yes
7767,2.0,878.192093819714,111428.454040929,Education,292.73069793990504,No,380.65175543633796,Yes,Female,After_16:00,0.12401576433330802,0.929642916191369,2.28874787688255,5.29932338278741,7.1405206527560905,6.36872177477926,8994.0,61.320727062411606,410.254138663619,4627.02583169062,50791.2997668751,No,144895.758916766,20.254731266141697,149.32623055176398,5.56538137607276,85993.9922143237,100.0,Below_30,3.0,657.291483631495,15.0,Car,Student_or_Unemployed,499.99516658120996,0.0,Yes
7117,3.0,241.220455428084,34079.2782011435,Military,80.40681847602809,No,423.835675220798,Yes,Female,After_16:00,0.35656072339043,0.959152543684468,4.69506833003834,4.71470850287005,0.6805757014080881,0.41481216205284,9244.0,41.296817315742395,369.584443574653,4977.52563935729,48838.057333740704,Maybe,179636.67958987,19.2245791520817,153.019651432664,11.278304341249198,6555.66327591297,30.0,45_and_up,2.0,637.315987804808,9.0,Car,Industry_or_other,524.61284213108,0.0,Yes
834,8.0,1106.3157794027802,207359.054530516,Education,368.77192646759204,Yes,562.29620436885,No,Male,After_16:00,0.992623962461948,0.341486700344831,4.57601713715121,6.88020796282217,1.5899716620333502,0.654129884205759,4149.0,56.37512202374639,534.405271706445,6691.77258710139,67062.4044906116,Yes,316177.021447616,23.117207264426302,158.250117709209,15.838507097214501,136371.505677087,100.0,45_and_up,4.0,857.867131925414,13.0,Foot_or_bicycle,Services_or_Retail,641.345533905457,1.0,Yes
9526,10.0,287.958940974257,33846.080581238304,Healthcare,95.98631365808559,No,352.61361012156306,Yes,Male,By_16:00,0.0639551642816514,0.9550999007187779,6.178605521563441,3.92662465805188,7.3621356696821705,9.75854693446308,9092.0,31.3959194812924,402.23829675661005,4330.61269472885,48235.835148647406,No,124336.35804296199,20.055879356353604,187.582563049184,82.41448239423329,9319.358723326479,80.0,30-45,1.0,616.022350615975,7.0,Car,Industry_or_other,437.49304504573996,1.0,Yes
2802,5.0,262.252818509082,29626.36003336,Other,87.41760616969401,No,338.90610062977004,Yes,Male,By_16:00,0.0779802144970745,0.7690276606008409,3.1891006510704796,0.0726067554205656,2.48177306260914,9.16657151887193,4699.0,36.9392703985795,417.204569787555,4223.4701458728105,49125.3693232804,Maybe,114857.34504407599,20.4255861552993,192.692105859371,26.819655834697198,7739.25547460942,50.0,45_and_up,0.0,626.4964626450341,9.0,Car,Student_or_Unemployed,434.24347954651495,0.0,No
5457,9.0,883.257809288634,86139.7425373906,Environment,294.419269762878,No,292.57508384816896,Yes,Female,By_16:00,0.29563934914767703,0.382509911898524,7.27814563782886,4.54267810331658,5.757348535116759,4.981935885734861,5485.0,46.705022174865,413.6795909694,3753.11002042049,45733.66629725639,No,85600.1796887629,20.3391148029948,279.768958011827,11.8733028881252,86987.1256774692,90.0,45_and_up,1.0,568.210935785223,10.0,Motorcycle_or_truck,Hightech,333.283591055892,0.0,No
6542,4.0,134.61499990720802,15622.078824979499,Healthcare,44.871666635736,No,348.15018019718497,Yes,Female,After_16:00,0.794877346605062,0.848212711745873,3.05796176660806,1.4893403043970501,4.31257927091792,5.08036888437346,5942.0,68.7492665601894,476.58501042282404,4434.67182281749,56444.8132162617,No,121208.547971332,21.830827066852603,158.543310309559,61.01745960768311,,80.0,45_and_up,2.0,733.2949908585989,12.0,Car,Hightech,539.106926916678,1.0,No
5748,3.0,1166.02773243208,110964.58620944401,Healthcare,388.67591081069196,Yes,285.493860368131,Yes,Female,By_16:00,0.453751789405942,0.32864383026026195,,8.77860984764993,8.14487593481317,6.405640577431769,6146.0,29.6418389305472,583.194599144499,4021.3278019703102,61138.34784856,Yes,81506.7443078981,24.1494223356274,244.026588691017,44.5055846357718,151467.639555332,80.0,30-45,4.0,762.7589663699459,11.0,Car,Services_or_Retail,418.668882206168,0.0,No
4281,7.0,50.6020455730107,5745.55377477466,Other,16.8673485243369,No,340.631710223141,Yes,Female,After_16:00,0.705611342331395,0.267991532105953,2.57716567488387,0.23644780041649902,7.50443259486929,2.0634516072459497,3625.0,15.5716707929969,430.209543874404,4266.73618998022,52025.7239923495,Maybe,116029.962009542,20.741493289404303,174.529042048572,78.9170881500468,311.374794765787,50.0,Below_30,2.0,678.169617218056,9.0,Car,Services_or_Retail,513.835713417555,0.0,Yes
1838,7.0,371.268046129163,47472.195377875,Social,123.75601537638799,No,383.595053812088,Yes,Female,After_16:00,0.48593629663810106,0.475714796455577,2.22406300250441,4.86800577258691,0.47095215646550104,9.63811870897189,4620.0,92.92926951311529,408.97532689334605,4653.90119190757,50242.6816253478,No,147145.16530909901,20.223138403654,149.336951383843,62.8715143771842,15449.307357217,70.0,Below_30,5.0,,10.0,Car,Student_or_Unemployed,478.41476343802594,1.0,No
2898,3.0,408.650796429433,,Military,136.216932143144,No,396.530174282162,Yes,Female,After_16:00,0.8233328401111071,0.9424223920796071,0.765485763549805,5.7947288127616,0.00578386709094048,5.56334092980251,4298.0,26.204035710543398,469.66511843290397,4904.6319796874295,56864.5058148215,Maybe,157236.17911624198,21.6717585450029,,97.0049027819186,18701.2695346332,30.0,30-45,3.0,735.183871352448,6.0,Motorcycle_or_truck,Public_Sector,545.664494669236,3.0,Yes
2016,10.0,296.791682860335,44612.228718791106,Other,98.9305609534449,No,450.944867681332,Yes,Female,By_16:00,0.7784336060285569,0.9373973903711891,1.34316684212536,8.25694525847211,2.76935121975839,7.21509400289506,8835.0,5.88171889539808,390.81331062974505,5291.07529807281,50151.7607517544,Maybe,203351.27368813398,19.7689987260292,120.31489436012899,39.371564425528,9896.186451516729,50.0,Below_30,3.0,640.75327396082,10.0,Public_or_other,Public_Sector,487.85361525183293,,No
8403,3.0,693.476252674463,89597.9762617258,Education,231.158750891488,No,387.603652970878,Yes,Female,By_16:00,0.49761235364712797,0.8454652312211691,0.697750758845359,2.75147641077638,6.059038590174169,0.689856642857194,9628.0,40.243199025280795,347.685345308534,4571.40722032585,45121.5124859159,No,150236.591796369,18.6463225679632,192.32888527104902,33.8917746208608,53675.5268646043,100.0,45_and_up,0.0,584.664627394948,13.0,Foot_or_bicycle,Student_or_Unemployed,465.97490264035997,3.0,Yes
5206,4.0,1821.3300334099104,272801.860951782,Healthcare,607.110011136638,Yes,449.345021408953,Yes,Male,After_16:00,0.32800488197244704,0.18840496730990697,8.3848787099123,8.46355404471979,7.5120452372357205,1.9619560986757298,9139.0,18.570892396382998,447.98342990661797,5389.41707390276,53153.8781137571,Yes,201910.948265012,21.165619053233897,107.510450184498,25.400527799502,369199.675633465,80.0,30-45,1.0,658.474770736753,12.0,Foot_or_bicycle,Public_Sector,420.710363359805,0.0,Yes
435,6.0,59.6500733218166,8146.992602987241,Financial,19.8833577739389,No,409.73927520760697,Yes,Male,By_16:00,0.756123485043645,0.416314373491332,6.63520621368662,2.824191597756,3.34186516702175,6.57521952874959,9688.0,50.6367314374074,366.005692387612,4829.40413685129,50285.095013553604,No,167886.273647655,19.131275242064,195.674228262482,53.573371423408396,425.23127414039396,60.0,Below_30,4.0,675.576266843859,12.0,Motorcycle_or_truck,Services_or_Retail,610.394432348495,0.0,No
1919,5.0,153.904722972633,15426.9635931491,Environment,,No,300.711309474738,Yes,Male,By_16:00,0.330343670910224,0.328788942890242,0.429380312561989,8.38404800975695,4.7051300643943295,5.25727406609803,8847.0,41.6977482615039,484.94128785609297,3976.99567045957,59781.0268774669,No,90427.2916460118,22.02138251464,275.867308794714,27.630785969086,2693.15310246676,90.0,45_and_up,2.0,811.597237581195,15.0,Car,Industry_or_other,690.157895126476,0.0,No
3768,9.0,403.70561061414804,52818.3271713952,Environment,134.568536871383,No,392.501311223125,Yes,Female,After_16:00,0.143324124859646,0.937852170318365,3.66253199754283,3.84863047860563,7.88319090846926,6.003692953381691,3505.0,18.3251325972378,382.205575790303,4689.42426381186,49036.8629650824,No,154057.27931187302,19.5500786645554,159.96303849038,87.07419196143749,18253.259652576002,90.0,30-45,4.0,639.493727834999,14.0,Public_or_other,Student_or_Unemployed,512.517157002827,1.0,Yes
4415,1.0,1232.25867649476,253095.624342836,Education,410.752892164919,Yes,616.174905084336,No,Female,After_16:00,0.8505449662916359,0.7176509823184459,6.294942132662981,9.03546373359859,2.37054710742086,1.5897950786165902,9178.0,88.8443023897707,530.649268450553,7223.04758774446,68776.4781118832,Yes,379671.51365569,23.0358257601188,224.051612569032,0.9433104423806071,169138.691314011,100.0,Below_30,0.0,883.7575549270889,16.0,Motorcycle_or_truck,Public_Sector,689.111445626316,0.0,No
6113,5.0,1093.48457087574,66842.4975261573,Education,364.49485695858004,Yes,183.38392504054698,Yes,Female,By_16:00,0.9178638278972359,0.463501962134615,6.16075575584546,7.39744030870497,3.15756435273215,2.86137210438028,6788.0,66.44659952726221,357.061223041081,2547.96169648764,41247.9342223018,Yes,33629.6639632771,18.896063691707898,357.42332739097395,15.243979357183001,133230.995606214,100.0,45_and_up,3.0,547.6393552698539,12.0,Motorcycle_or_truck,Services_or_Retail,415.891724057654,0.0,No
5699,10.0,1846.46647264448,298295.678705251,Social,615.488824214827,Yes,,Yes,Male,By_16:00,0.642795809078962,0.7798209232278169,9.14085481548682,9.598419631365688,4.29051537998021,6.94813976297155,4453.0,56.99510832782829,566.3144364312001,5979.1129513634805,54313.184207523205,Yes,234884.079231645,23.797361963696698,471.504103827924,24.2969379061833,379451.981557565,70.0,30-45,2.0,574.865363129077,9.0,Motorcycle_or_truck,Public_Sector,33.4350591119714,0.0,No
9321,6.0,86.0316506517126,11275.7624691276,Healthcare,28.6772168839042,No,393.195843054646,Yes,Male,By_16:00,0.380302981007844,0.7698829586151991,6.59708269871771,7.952453310135749,5.85313871037215,3.8299367320723796,8678.0,80.175325088203,406.56965362621,4745.097737798879,51329.760254130495,No,154602.970995454,20.1635724420602,144.439192373901,52.0767337875441,861.0599850903841,80.0,,1.0,668.707460223504,13.0,Car,Industry_or_other,526.9503753089019,0.0,Yes
3265,7.0,18.700490513940803,2372.21809590908,Environment,6.233496837980269,No,380.559765660795,Yes,Female,After_16:00,0.035007843747735,0.275384796317667,0.846963801886886,1.90762997372076,3.57026435201988,8.39960954152048,3619.0,20.690235821530198,406.779338121286,4619.15633285052,50481.8012734647,No,144825.73523979902,,151.518215799874,93.00966465380041,,90.0,45_and_up,1.0,653.5038636475911,11.0,Public_or_other,Hightech,498.69296554470804,1.0,No
1378,3.0,232.620449148054,23180.4333311166,Education,77.54014971601791,No,298.947492570137,Yes,Male,After_16:00,0.0038725642953068,0.372272654203698,8.82205259986222,0.764808414969593,3.7798810121603297,6.79558991687372,9124.0,74.07001769170171,471.195901930738,3931.8667295628497,57603.581783058704,No,89369.60331397221,21.7070472872461,249.321028319789,,6100.01496769849,100.0,45_and_up,0.0,776.2711100144031,14.0,,Hightech,644.600098039449,7.0,
409,8.0,194.138932611008,24939.7275785286,Education,64.71297753700279,No,385.389894388156,Yes,Male,After_16:00,0.128785544773564,0.788524551084265,2.2399784531444302,5.0043602450750795,2.88572814781219,3.2056531822308902,3769.0,18.6510529601946,401.29305015891197,4656.485044199389,49511.1067618162,No,148525.370696514,20.0323001714459,153.826051594604,34.7612306941301,4262.482439241629,100.0,45_and_up,4.0,635.703485549327,16.0,Public_or_other,Hightech,472.001501934982,3.0,No
1750,8.0,1054.04241295211,184170.22515883,Education,351.347470984036,Yes,524.182583819418,No,Male,After_16:00,0.0233014666009694,0.9202174164820459,6.57979013165459,6.9538669870235,3.1229419494047796,8.75880536390468,5903.0,27.3798794485629,545.933808212713,6333.6934546196,66742.1336432043,Yes,274767.381179601,23.365226474672,126.622293303734,45.9618618246168,123806.39283786199,100.0,30-45,3.0,851.504882757235,16.0,Car,Services_or_Retail,615.4923939677041,,No
4242,9.0,267.710704176409,27906.485154734302,Financial,89.2369013921364,No,312.723601104256,Yes,Male,By_16:00,0.203488051658496,0.10527294897474301,9.246550884563481,,2.5652190973050897,7.524333235342059,4209.0,43.5634659137577,507.834374268927,4142.90475958041,60996.345281857,No,97796.05068761391,22.535180812873996,242.901854977941,89.68986461404708,8062.461471462009,60.0,45_and_up,2.0,815.568821334428,11.0,Public_or_other,Hightech,654.491048763937,1.0,No
8891,6.0,190.02335850300702,20360.4326651196,Social,63.34111950100229,No,321.44099797284804,Yes,Female,After_16:00,0.0992285897955298,0.577273158356547,8.252169799525289,2.8041554032824902,7.0215994818136105,0.65940651576966,5291.0,80.6516657583416,383.850265925715,3982.11051157991,45383.0623093287,No,103324.315177781,19.592097027263698,235.12252238522998,98.68387698661542,4085.43853914125,70.0,30-45,0.0,577.838558037668,6.0,Car,Student_or_Unemployed,400.45843781447996,0.0,Yes
4580,2.0,1073.5257420393302,,Education,357.84191401311097,Yes,752.8807705527471,No,Female,After_16:00,0.426659573568031,0.678185320692137,0.8505689352750779,1.3868160056881598,2.04101712442935,6.461369276512411,3302.0,16.5912093129009,667.5351011203891,8863.87790776825,73348.0344543297,Yes,566829.454668099,25.836700662437302,357.55931170511,19.962501386180502,128418.677338579,100.0,30-45,1.0,831.422999918014,16.0,Foot_or_bicycle,Hightech,310.706663708778,0.0,No
1999,3.0,275.424289098621,45892.7222759031,Military,91.80809636620701,No,499.87663498483596,Yes,Female,By_16:00,0.918312940513715,0.394574123900384,1.5725035755895098,6.523592418525371,4.824151603970679,6.540516635868701,5696.0,4.98955270741135,528.27710601615,6055.3205618806605,61017.5783611594,Maybe,249876.650203763,22.9842795409417,60.974789541828606,5.2284739445895,8530.534654752959,30.0,45_and_up,2.0,748.426343372262,5.0,Motorcycle_or_truck,Industry_or_other,445.978568918486,0.0,No
1374,6.0,587.344330832927,59619.3379373599,Social,195.781443610976,No,304.51986070664395,Yes,Male,After_16:00,0.32738773408345895,0.40955511853098897,0.8071021339856089,8.41964941238984,6.249665159266441,7.70482256775722,7560.0,85.79165241681041,366.24371892768403,3777.6860449217997,46509.3916311913,No,92732.34556479359,19.1374951058827,237.992377315676,65.9406876657158,38536.1551060086,70.0,45_and_up,1.0,621.659517561313,10.0,Motorcycle_or_truck,Hightech,523.1763689114659,1.0,No
7750,5.0,244.151950193754,32710.6414631545,Other,81.383983397918,No,401.92971758606797,Yes,Female,By_16:00,0.16972918878309398,0.7823377896565941,4.68663660576567,2.69240485969931,6.27217054599896,7.6016287505626705,6139.0,11.789076612331,444.566369670503,4908.42991520169,53978.3197100345,Maybe,,21.0847425801337,112.706823339062,31.8534512771294,6714.73673711051,50.0,45_and_up,0.0,692.0462900583881,11.0,Motorcycle_or_truck,Student_or_Unemployed,503.487171192657,0.0,Yes
8191,5.0,188.218289064143,17794.510473406,Social,,No,283.625633224333,Yes,Female,After_16:00,0.721246853703633,0.4878807619679721,7.15566852828488,8.13035710249096,6.78371713496745,4.67130352975801,6792.0,4.23881078604609,345.411325716564,3527.0789836764598,40689.2252342911,No,80443.4998219038,18.5852448387575,301.448315707312,15.594431152567301,4008.9754672695294,70.0,30-45,1.0,518.2476132532599,7.0,Car,Hightech,358.029713571838,0.0,No
1080,1.0,269.84453862353297,35029.9987550211,Foreign_Affairs,89.9481795411775,No,389.446444983187,Yes,Female,After_16:00,0.361081638839096,0.10344986291602301,6.491447519510981,1.7309583351016,3.05572115350515,5.6175847700796995,9689.0,73.0886202072725,459.585847896073,4813.63614562402,51818.141193706506,Maybe,151668.533510043,21.4379534446755,177.943537459484,22.255936008878102,8190.62318231308,40.0,Below_30,0.0,635.847642328837,6.0,Motorcycle_or_truck,Public_Sector,366.551469448105,0.0,No
9238,10.0,119.923233665857,19604.4972270068,Foreign_Affairs,39.9744112219524,No,490.42616583282603,Yes,Male,After_16:00,0.742783162510023,0.8274143130984158,3.2602607482112904,5.73038067668676,6.04289552895352,0.256450190208852,9439.0,95.0967417564243,478.361043808984,5860.98374594623,56305.9589217384,Maybe,240517.82413348602,21.871466430237003,81.7668595228911,71.4848609641194,1647.92796376371,40.0,30-45,3.0,690.433438573579,10.0,Foot_or_bicycle,Student_or_Unemployed,421.73176512442,0.0,No
6707,1.0,155.609960547466,14429.611167237601,Environment,51.869986849155204,No,278.188062958273,Yes,Female,After_16:00,0.788568943273276,0.634506543865427,2.96002915361896,6.35389830451459,0.8821873809210959,8.62332415534183,6518.0,37.375036231242106,498.546382313574,3778.9733942098796,59608.257577172306,No,77388.5983724761,22.328152236886396,268.882979899148,52.126796054653795,2752.3655225806897,90.0,Below_30,2.0,802.496418243168,13.0,Foot_or_bicycle,Student_or_Unemployed,651.971735730248,0.0,No
6135,9.0,104.61007571053699,11949.9692030332,Financial,34.8700252368458,No,342.700331355257,Yes,Female,After_16:00,0.29063779907301096,0.624848870560527,2.86391193047166,6.11234470969066,4.09621885977685,9.515724035445599,7119.0,32.35592788551,383.861281712183,4194.72587697693,45762.8090567462,No,117443.517111003,19.5923781535622,219.06479362315898,22.0450773835182,1260.78868525511,60.0,30-45,2.0,580.3539016054519,5.0,Public_or_other,Hightech,401.21742985792395,3.0,Yes
4814,9.0,189.610558193974,31014.844217338,Environment,63.2035193979914,No,490.713879745179,Yes,Female,By_16:00,0.9601978198625151,0.0506463989149779,2.85574378212914,6.814413624815639,3.2336343196220696,2.77320510009304,9475.0,88.3832153165713,496.6612314251099,5900.4612603020105,58979.9872668356,No,240800.111774566,22.285897590743605,27.6897092403943,13.645679969340598,4067.8883836902705,90.0,45_and_up,2.0,733.130687499699,9.0,Motorcycle_or_truck,Hightech,474.12838248516505,1.0,No
954,1.0,580.809821160086,55756.023559892405,Healthcare,193.603273720029,No,287.991119615682,Yes,Male,By_16:00,0.8110980922356249,0.578055951744318,3.91357555286959,5.74968812288716,3.78629915416241,7.79793422902003,5582.0,80.73448741342871,370.526193455916,3620.9635830686498,,No,82938.8849774939,19.2490569497811,256.465704500837,41.4458463666961,37685.8308688324,80.0,45_and_up,3.0,580.400183650982,9.0,Public_or_other,Hightech,436.25499515817904,0.0,Yes
9445,4.0,216.969759489931,29403.3310574809,Financial,72.3232531633103,No,406.55432065654503,Yes,Male,By_16:00,0.885664695873857,0.14124251040629998,7.01602204237133,9.78532936424017,0.491497982293367,2.67816743114963,6509.0,55.3698667092249,465.418360115616,4996.37992679668,56571.8248942595,No,165286.415644505,21.5735569648497,107.48111074706999,96.6932767536491,5312.97620128759,60.0,30-45,1.0,729.682665601208,11.0,Foot_or_bicycle,Industry_or_other,540.3014188629979,3.0,No
520,10.0,468.83102985753,40997.1022309675,Education,156.27700995251,No,262.336105889317,Yes,Female,By_16:00,0.7876759245991708,0.617827806156129,8.97111048223451,7.19944569515064,1.44687943160534,7.13386315619573,7293.0,1.57985566183925,502.69190257932195,3628.7448640518105,59696.3161974445,No,68820.2324531708,,282.719507283096,85.5341097107157,24588.7808496494,100.0,45_and_up,4.0,805.205240105547,13.0,Foot_or_bicycle,Services_or_Retail,653.097834390451,0.0,No
2009,7.0,319.93073094426103,29388.2014451668,Social,106.64357698142,No,275.574040903437,Yes,Female,By_16:00,0.497876989189535,0.951444109203294,5.7557168696075705,3.7300447025336303,6.130148761440071,8.39312170865014,3310.0,39.8220422212034,483.689232292098,3723.1188736185704,58585.650824088,No,75941.0520198493,21.992935963442896,276.75371041311,84.901296463795,11489.4960883735,70.0,30-45,4.0,793.437572835009,9.0,Foot_or_bicycle,Services_or_Retail,661.119719363553,1.0,Yes
